,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
3827,376900,bellevue college,WA,980076484,Public,128,193230.0,265645,0,0,0,251,164906.0,156435,WA,Region 2,Bellevue,WA,12716.0
3828,499900,bellingham technical college,WA,982251599,Public,13,49190.0,52652,0,0,0,78,53052.0,52300,WA,Region 2,Bellingham,WA,11103.0
3829,377000,big bend community college,WA,988373299,Public,37,60029.0,57170,31,0,82750,70,49538.0,61923,WA,Region 1,Moses Lake,WA,12922.0
3831,377100,central washington university,WA,989267501,Public,163,348318.0,375884,541,0,1203767,467,303166.0,404220,WA,Region 1,Ellensburg,WA,21401.0
3832,377200,centralia college,WA,985314099,Public,81,126614.0,154633,0,0,0,157,64409.0,81212,WA,Region 3,Centralia,WA,12789.0
3833,1302200,city university of seattle,WA,981211851,Private/Non-Profit,9,20000.0,12686,0,0,0,88,39369.0,58871,WA,Region 2,Seattle,WA,33268.0
3834,377300,clark college,WA,986633598,Public,162,287217.0,337642,0,0,0,404,295947.0,378805,WA,Region 3,Vancouver,WA,12319.0
3835,575200,clover park technical college,WA,984994004,Public,36,89075.0,79704,0,0,0,395,92589.0,121205,WA,Region 3,Lakewood,WA,11423.0
3836,377400,columbia basin college,WA,993013379,Public,58,109353.0,118794,0,0,0,245,119931.0,119504,WA,Region 1,Pasco,WA,13262.0
3837,1231500,cornish college of the arts,WA,981214604,Private/Non-Profit,108,102165.0,148849,93,0,300000,117,83382.0,108176,WA,Region 2,Seattle,WA,45406.0
3841,377500,eastern washington university,WA,990042444,Public,182,460084.0,459459,589,0,982262,389,443914.0,538792,WA,Region 1,Cheney,WA,19831.0
3842,500100,edmonds community college,WA,980365999,Public,64,114259.0,146489,0,0,0,60,94663.0,125367,WA,Region 2,Lynnwood,WA,13066.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 21R,Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 16R (San Diego),Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 16R (San Diego),San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 16R (San Diego),Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 16R (San Diego),Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 10,Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 8R (Alameda),Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 8R (Alameda),San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 8R (Alameda),Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 8R (Alameda),Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 5R (San Francisco),Reseda,CA,26658.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 5R (San Francisco),San Bernardino,CA,30116.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 5R (San Francisco),Anaheim,CA,25872.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CA,Region 5R (San Francisco),Ontario,CA,28017.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CO,Region 4,Aurora,CO,27402.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,CO,Region 4 ,Aurora,CO,27402.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,MO,Eastern (St. Louis City and County),Springfield,MO,25923.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,OR,Region 4,Portland,OR,27177.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,VA,Region 5,Newport News,VA,23730.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,VA,Region 5,Vienna,VA,28204.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,WA,Region 2,Bremerton,WA,25662.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,WA,Region 2,Vancouver,WA,25617.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,WA,Region 2,Bremerton,WA,25662.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,WA,Region 2,Vancouver,WA,25617.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,WA,Region 2,Bremerton,WA,25662.0
3843,2300100,everest college,WA,983671835,Proprietary,14,34612.0,44128,0,0,0,408,122052.0,155182,WA,Region 2,Vancouver,WA,25617.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 21R,Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 16R (San Diego),Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 16R (San Diego),San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 16R (San Diego),Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 16R (San Diego),Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 10,Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 8R (Alameda),Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 8R (Alameda),San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 8R (Alameda),Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 8R (Alameda),Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 5R (San Francisco),Reseda,CA,26658.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 5R (San Francisco),San Bernardino,CA,30116.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 5R (San Francisco),Anaheim,CA,25872.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CA,Region 5R (San Francisco),Ontario,CA,28017.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CO,Region 4,Aurora,CO,27402.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,CO,Region 4 ,Aurora,CO,27402.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,MO,Eastern (St. Louis City and County),Springfield,MO,25923.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,OR,Region 4,Portland,OR,27177.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,VA,Region 5,Newport News,VA,23730.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,VA,Region 5,Vienna,VA,28204.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,WA,Region 2,Bremerton,WA,25662.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,WA,Region 2,Vancouver,WA,25617.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,WA,Region 2,Bremerton,WA,25662.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,WA,Region 2,Vancouver,WA,25617.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,WA,Region 2,Bremerton,WA,25662.0
3844,2617500,everest college,WA,981339018,Proprietary,19,37951.0,38868,0,0,0,159,50650.0,60584,WA,Region 2,Vancouver,WA,25617.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 21R,Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 16R (San Diego),Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 16R (San Diego),San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 16R (San Diego),Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 16R (San Diego),Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 10,Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 8R (Alameda),Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 8R (Alameda),San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 8R (Alameda),Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 8R (Alameda),Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 5R (San Francisco),Reseda,CA,26658.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 5R (San Francisco),San Bernardino,CA,30116.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 5R (San Francisco),Anaheim,CA,25872.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CA,Region 5R (San Francisco),Ontario,CA,28017.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CO,Region 4,Aurora,CO,27402.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,CO,Region 4 ,Aurora,CO,27402.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,MO,Eastern (St. Louis City and County),Springfield,MO,25923.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,OR,Region 4,Portland,OR,27177.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,VA,Region 5,Newport News,VA,23730.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,VA,Region 5,Vienna,VA,28204.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,WA,Region 2,Bremerton,WA,25662.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,WA,Region 2,Vancouver,WA,25617.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,WA,Region 2,Bremerton,WA,25662.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,WA,Region 2,Vancouver,WA,25617.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,WA,Region 2,Bremerton,WA,25662.0
3845,2606200,everest college,WA,980552990,Proprietary,20,56956.0,56809,0,0,0,278,68580.0,88200,WA,Region 2,Vancouver,WA,25617.0
3846,377600,everett community college,WA,982011352,Public,38,130457.0,137840,0,0,0,167,121765.0,81958,WA,Region 2,Everett,WA,13067.0
3847,815500,evergreen state college (the),WA,985050002,Public,148,327578.0,325512,639,0,778685,115,243562.0,321372,WA,Region 3,Olympia,WA,21433.0
3850,377800,gonzaga university,WA,992580083,Private/Non-Profit,447,749654.0,1018841,909,0,2643975,572,439127.0,574253,WA,Region 1,Spokane,WA,46475.0
3851,377900,grays harbor college,WA,985207599,Public,55,60611.0,80335,0,0,0,82,37587.0,47601,WA,Region 3,Aberdeen,WA,12513.0
3853,377700,heritage university,WA,989489562,Private/Non-Profit,52,114763.0,149987,53,0,120000,202,80461.0,76630,WA,Region 1,Toppenish,WA,25933.0
3854,378100,highline college,WA,981989800,Public,97,149803.0,179597,0,0,0,355,164168.0,154975,WA,Region 2,Des Moines,WA,13012.0
3856,537300,lake washington institute of technology,WA,980348505,Public,21,62548.0,78185,0,0,0,145,66011.0,82648,WA,Region 2,Kirkland,WA,12394.0
3857,378200,lower columbia college,WA,986320310,Public,127,106118.0,106118,0,0,0,48,96349.0,96349,WA,Region 3,Longview,WA,11873.0
3859,970400,north seattle college,WA,981033599,Public,76,183845.0,175149,9,0,33710,68,111188.0,118817,WA,Region 2,Seattle,WA,11124.0
3860,2180000,northwest indian college,WA,982269278,Public,20,57791.0,53067,0,0,0,58,54345.0,56345,WA,Region 2,Bellingham,WA,11162.0
3862,378300,northwest university,WA,980337523,Private/Non-Profit,91,97694.0,133721,93,0,139750,199,70799.0,91899,WA,Region 2,Kirkland,WA,34608.0
